appeal,supreme,url
266/2022,54/2023,https://www.haestirettur.is/domar/_domur/?id=f7de6e20-479b-45a6-b39a-00f3099ca9d5
457/2021,51/2023,https://www.haestirettur.is/domar/_domur/?id=125bc90e-a008-462a-b465-79aef252ee29
499/2021,50/2023,https://www.haestirettur.is/domar/_domur/?id=e8b0b31b-e975-4fa1-a3e9-14400d5e9a07
181/2021,41/2023,https://www.haestirettur.is/domar/_domur/?id=2cb6240e-db4d-44a8-956b-39f2d539fbf5
418/2022,4/2024,https://www.haestirettur.is/domar/_domur/?id=a163c4fc-bb91-45dd-b098-923e2552c103
638/2022,24/2024,https://www.haestirettur.is/domar/_domur/?id=fb685505-5243-48de-b5d1-4200cf22e3d2
66/2024,20/2024,https://www.haestirettur.is/domar/_domur/?id=cb32820c-89d4-4b53-aaf7-e773c16c6fbf
217/2022,47/2023,https://www.haestirettur.is/domar/_domur/?id=8342c487-2c39-4d77-bfa3-18c3d3387c46
191/2023,2/2024,https://www.haestirettur.is/domar/_domur/?id=d5efc0c9-72ca-40de-baf9-0b6e8aeae3d7
365/2022,56/2023,https://www.haestirettur.is/domar/_domur/?id=c98d2c3a-9005-456c-afbb-eb9637e2936c
197/2022,52/2023,https://www.haestirettur.is/domar/_domur/?id=cdc3ef5b-6e88-4b16-a886-5644e6987ec1
248/2022,48/2023,https://www.haestirettur.is/domar/_domur/?id=2c88bf1e-8636-47b1-9ad1-9e84b38fc1fd
378/2024,23/2024,https://www.haestirettur.is/domar/_domur/?id=2aca3d13-5b7b-4f44-b468-2be566d54e6c
37/2022,34/2023,https://www.haestirettur.is/domar/_domur/?id=345b6e0a-fe6e-4a79-baae-0b7f410431dc
338/2022,57/2023,https://www.haestirettur.is/domar/_domur/?id=907cd252-265d-4a66-93b3-503c2f67384e
566/2022,16/2024,https://www.haestirettur.is/domar/_domur/?id=b4bf7b4a-45b4-48b3-8d96-e45d69aa5e90
25/2022,44/2023,https://www.haestirettur.is/domar/_domur/?id=eb44197e-8086-47c3-a25e-f042ab5c9c83
176/2023,17/2024,https://www.haestirettur.is/domar/_domur/?id=4e0ce4de-b9eb-4a0c-9397-0f92b5db9514
353/2022,5/2024,https://www.haestirettur.is/domar/_domur/?id=7ed45c27-8b81-4acb-8406-5fef040a710a
127/2022,42/2023,https://www.haestirettur.is/domar/_domur/?id=31eff867-b67a-4ca6-a47f-5d31a8322449
731/2022,14/2024,https://www.haestirettur.is/domar/_domur/?id=37f1ce5d-24a6-45aa-9bb8-e46740a6d77a
704/2023,1/2024,https://www.haestirettur.is/domar/_domur/?id=970eb8d4-6a88-4b5f-9f40-c013ad02454a
659/2021,23/2023,https://www.haestirettur.is/domar/_domur/?id=4e89599b-95e0-46b6-ae01-a3739ecbc1fd
658/2021,22/2023,https://www.haestirettur.is/domar/_domur/?id=212e19ab-510c-47c2-88ad-717ff2870980
657/2021,21/2023,https://www.haestirettur.is/domar/_domur/?id=475b645b-2f4e-4915-92fc-b98b4d131c3b
656/2021,20/2023,https://www.haestirettur.is/domar/_domur/?id=65ac593a-5a7f-4d4e-8396-4322f309a0fd
636/2022,13/2024,https://www.haestirettur.is/domar/_domur/?id=c2202bf9-603e-48b9-b9c6-3538fb2f0b74
140/2022,27/2023,https://www.haestirettur.is/domar/_domur/?id=00975cf2-1640-45ea-8a08-44bee5c5aa43
207/2022,30/2023,https://www.haestirettur.is/domar/_domur/?id=4b6b3aad-8759-401c-9e64-1a1c0141e65a
178/2022,33/2023,https://www.haestirettur.is/domar/_domur/?id=ac188192-b55f-45e0-8476-55c7edd3ede5
454/2021,29/2023,https://www.haestirettur.is/domar/_domur/?id=cf6d84f6-3428-47f4-88ef-7e778c0c0d70
745/2022,43/2023,https://www.haestirettur.is/domar/_domur/?id=77c95281-ad0a-4210-b2d9-a016fe8c64d7
427/2022,31/2023,https://www.haestirettur.is/domar/_domur/?id=65f3b280-6c1f-4654-ae38-14b7fdd71d94
799/2021,25/2023,https://www.haestirettur.is/domar/_domur/?id=e37333a0-1c80-4924-97df-b4a6133e1eb2
371/2021,43/2022,https://www.haestirettur.is/domar/_domur/?id=e9f25529-1dab-49e3-ad83-c017150f2e67
425/2021,19/2023,https://www.haestirettur.is/domar/_domur/?id=242a9624-f41d-41cd-becb-974e7cf65958
510/2021,18/2023,https://www.haestirettur.is/domar/_domur/?id=4aebefe8-f1bb-44f5-b4b0-91f6963e9f2c
498/2022,55/2023,https://www.haestirettur.is/domar/_domur/?id=0dec1e3d-c03e-4b8a-a520-0a1ef232c576
312/2023,40/2023,https://www.haestirettur.is/domar/_domur/?id=98e05ef0-ea08-4c44-94f8-a3fb5d32da6c
684/2021,12/2023,https://www.haestirettur.is/domar/_domur/?id=26478e3a-d826-427b-803d-be99a5187421
459/2022,53/2023,https://www.haestirettur.is/domar/_domur/?id=d9fdbae3-573d-4688-9410-eb591481846a
434/2023,49/2023,https://www.haestirettur.is/domar/_domur/?id=6657d877-6835-4d13-be08-caab6ba13b08
706/2021,17/2023,https://www.haestirettur.is/domar/_domur/?id=34e5d5ee-b160-4d9f-a868-df84ef3a8c68
467/2022,16/2023,https://www.haestirettur.is/domar/_domur/?id=f0f719f7-ef97-4df4-9601-b45aa3cbdb08
259/2021,13/2023,https://www.haestirettur.is/domar/_domur/?id=582c9da1-3274-423d-a73b-7b8159e4de6c
559/2021,9/2023,https://www.haestirettur.is/domar/_domur/?id=e3c6851b-6c66-4a63-817e-9091bf557e21
673/2023,46/2023,https://www.haestirettur.is/domar/_domur/?id=4c54e20a-1faa-41f8-a377-59397d676a99
308/2021,7/2023,https://www.haestirettur.is/domar/_domur/?id=2539e92c-51cd-4690-a9cb-d92ee806c995
544/2023,45/2023,https://www.haestirettur.is/domar/_domur/?id=f72207be-e8c8-4898-b367-d81ebab00752
282/2023,32/2023,https://www.haestirettur.is/domar/_domur/?id=64872393-b407-4d82-95a2-006a3867af93
501/2021,11/2023,https://www.haestirettur.is/domar/_domur/?id=d2f055e0-4032-4512-8614-fb0ba57cad19
465/2022,57/2022,https://www.haestirettur.is/domar/_domur/?id=e2d256a4-b219-472f-880b-1940c1715f02
117/2022,37/2023,https://www.haestirettur.is/domar/_domur/?id=3f15dfcc-6742-4f85-b86c-de07ec92268d
121/2022,38/2023,https://www.haestirettur.is/domar/_domur/?id=aa0b5c16-abdd-40eb-bcc5-ce4f78669723
251/2023,35/2023,https://www.haestirettur.is/domar/_domur/?id=023b5fea-c273-432d-8244-4ff3c0b93611
30/2023,26/2023,https://www.haestirettur.is/domar/_domur/?id=466ad104-111f-46f5-9a4e-d00827ee6746
414/2021,5/2023,https://www.haestirettur.is/domar/_domur/?id=285e4dda-3554-486c-8249-456dc5c0adeb
558/2021,4/2023,https://www.haestirettur.is/domar/_domur/?id=0e0d7ea0-d78e-4354-978b-302b8d2761e5
557/2021,3/2023,https://www.haestirettur.is/domar/_domur/?id=35264f71-4726-40d8-b937-9adcdee598cf
521/2021,2/2023,https://www.haestirettur.is/domar/_domur/?id=484cb7c7-8844-4cfd-90ac-dc72684a5853
268/2023,28/2023,https://www.haestirettur.is/domar/_domur/?id=0d20b4f8-0b8b-4a7d-8fb7-722ca9db6d00
735/2021,8/2023,https://www.haestirettur.is/domar/_domur/?id=907dcb38-5bee-414c-a473-55304273a96a
617/2022,10/2023,https://www.haestirettur.is/domar/_domur/?id=79572c2c-3a0b-499e-8a06-ed5f034cd6c8
60/2022,6/2023,https://www.haestirettur.is/domar/_domur/?id=645b99bd-114a-4e42-847d-43c0b341a276
438/2020,50/2022,https://www.haestirettur.is/domar/_domur/?id=c8105603-112f-4242-a55d-3c14dc54873b
36/2021,45/2022,https://www.haestirettur.is/domar/_domur/?id=70f6d247-6a1a-4d09-acd0-45680856d211
203/2021,47/2022,https://www.haestirettur.is/domar/_domur/?id=fa8ad70d-545d-469b-bc0a-bf4b16e4aa64
434/2021,52/2022,https://www.haestirettur.is/domar/_domur/?id=0826446b-6c98-4f19-bde2-be1b99aa3257
114/2021,44/2022,https://www.haestirettur.is/domar/_domur/?id=8f3ddea9-0a7d-42ec-ab46-1d771d4c5dde
191/2021,49/2022,https://www.haestirettur.is/domar/_domur/?id=652bebed-8a26-48cb-8676-eaf8fb51e30c
247/2021,48/2022,https://www.haestirettur.is/domar/_domur/?id=00b75a35-fc26-4a67-b5c8-cdda342df80a
181/2021,40/2022,https://www.haestirettur.is/domar/_domur/?id=454b304c-4479-464b-b520-df822f7a0d7c
299/2021,46/2022,https://www.haestirettur.is/domar/_domur/?id=8ac30fc7-4224-4a54-9ebd-bb56000fc965
617/2021,37/2022,https://www.haestirettur.is/domar/_domur/?id=6fc3158e-aa3f-445f-b545-781cfc886053
160/2021,36/2022,https://www.haestirettur.is/domar/_domur/?id=a5b9e43e-db86-487e-abdc-9f0783b75761
550/2021,1/2023,https://www.haestirettur.is/domar/_domur/?id=ea76c4a2-5aa9-4d2c-a1fb-71c6032389e8
475/2022,51/2022,https://www.haestirettur.is/domar/_domur/?id=03fb11d2-a4c7-447c-9250-cc04a7bcd2cd
584/2022,58/2022,https://www.haestirettur.is/domar/_domur/?id=d68103e1-5761-4beb-a0c3-8bc0e9642d92
676/2022,59/2022,https://www.haestirettur.is/domar/_domur/?id=deaca233-f2ee-47ba-b2dc-fd9a706ce5ad
686/2020,33/2022,https://www.haestirettur.is/domar/_domur/?id=423d1eea-818c-4293-b2b5-f962186666a4
391/2021,29/2022,https://www.haestirettur.is/domar/_domur/?id=05c97d8a-4650-4504-b41b-460e38ef36ad
330/2021,34/2022,https://www.haestirettur.is/domar/_domur/?id=6c965e57-9692-42bc-8092-389b97fbf7f8
384/2021,55/2022,https://www.haestirettur.is/domar/_domur/?id=b3c849ea-3f94-4d30-a4eb-b842dd9141c0
376/2021,35/2022,https://www.haestirettur.is/domar/_domur/?id=2d6a64e5-ea6e-418f-a1f3-b76d4c2791e0
630/2020,27/2022,https://www.haestirettur.is/domar/_domur/?id=51b825c2-55c6-4294-a5f0-1438f66e6105
472/2021,54/2022,https://www.haestirettur.is/domar/_domur/?id=aa70af6b-7406-4803-bb36-d534b11a9899
479/2022,53/2022,https://www.haestirettur.is/domar/_domur/?id=96d3dd92-2126-4c2d-94f9-1274f906cd13
167/2021,30/2022,https://www.haestirettur.is/domar/_domur/?id=03eeefaf-9392-4587-8ae0-b8d68997cb04
259/2021,32/2022,https://www.haestirettur.is/domar/_domur/?id=7ef37f85-f521-4f3a-bfb0-9ed9292fe575
708/2020,18/2022,https://www.haestirettur.is/domar/_domur/?id=4d1fbeb6-7437-49e9-a0b1-5f357ea7d624
510/2021,22/2022,https://www.haestirettur.is/domar/_domur/?id=016257de-47ce-4df0-889f-b1090226cac6
628/2020,20/2022,https://www.haestirettur.is/domar/_domur/?id=94cc2452-b0e5-409c-aea2-49057c7d4158
524/2020,2/2022,https://www.haestirettur.is/domar/_domur/?id=b746e145-1b9e-4868-9826-c5680341b40b
444/2021,31/2022,https://www.haestirettur.is/domar/_domur/?id=fb566382-d00e-4fcb-92e8-b80ebcc29184
561/2020,24/2022,https://www.haestirettur.is/domar/_domur/?id=0e48e96b-9d40-46ca-bbaf-5fc864b12689
560/2020,14/2022,https://www.haestirettur.is/domar/_domur/?id=279c63f9-c78a-4e3b-a508-bc9938068672
725/2020,39/2022,https://www.haestirettur.is/domar/_domur/?id=e2fccd1b-2a1b-4726-94e1-1c0d2b9f30aa
201/2022,41/2022,https://www.haestirettur.is/domar/_domur/?id=4f1f3d9b-1993-4bd3-867a-4ce91d806dc8
384/2020,4/2022,https://www.haestirettur.is/domar/_domur/?id=35c6ab01-17c1-44b6-b57f-01402880fa93
468/2020,3/2022,https://www.haestirettur.is/domar/_domur/?id=dfecb52b-9d20-407d-9dd0-afade3df5c3d
374/2020,53/2021,https://www.haestirettur.is/domar/_domur/?id=8c0624fb-9607-4af0-8e02-ddba8cb10fce
452/2020,26/2022,https://www.haestirettur.is/domar/_domur/?id=1a45e7bc-fb87-4d99-96d7-a9a6c0088cdb
497/2021,5/2022,https://www.haestirettur.is/domar/_domur/?id=6892b256-1966-407d-b6da-18cb4e1a17f9
69/2021,25/2022,https://www.haestirettur.is/domar/_domur/?id=6c1dcc23-6e6a-4dcc-bca1-1c4a24ff5b0c
199/2020,55/2021,https://www.haestirettur.is/domar/_domur/?id=dbc31916-eb83-452d-847a-e1f9ca8a616a
226/2021,50/2021,https://www.haestirettur.is/domar/_domur/?id=54410bd5-af1b-4b6d-ad72-ee326755a22e
531/2021,23/2022,https://www.haestirettur.is/domar/_domur/?id=74b17301-7fc4-47bd-9be9-50b00ea6dce9
256/2020,51/2021,https://www.haestirettur.is/domar/_domur/?id=32c5f2d9-03ce-4df1-a9dc-8b74083402c2
170/2020,41/2021,https://www.haestirettur.is/domar/_domur/?id=979d789a-42a3-441a-a9d2-4ef955a55d3c
799/2019,39/2021,https://www.haestirettur.is/domar/_domur/?id=3e8d9a68-f14a-49ab-9c10-2b3b50ed5483
331/2020,33/2021,https://www.haestirettur.is/domar/_domur/?id=9256ad0f-7bbc-424c-b646-e7a398a1a1f1
333/2020,34/2021,https://www.haestirettur.is/domar/_domur/?id=8460e2ba-3c11-4c7c-b14e-dfbd921e3750
332/2020,35/2021,https://www.haestirettur.is/domar/_domur/?id=1cf6d329-eaa6-405b-a7dd-1abb5e9232fd
536/2020,52/2021,https://www.haestirettur.is/domar/_domur/?id=80613bfa-4d52-487a-8415-9da81f158ea2
26/2020,47/2021,https://www.haestirettur.is/domar/_domur/?id=bbf12005-b4c1-45c6-876c-f7990176c789
186/2020,43/2021,https://www.haestirettur.is/domar/_domur/?id=e0598181-fb6b-4036-b283-05aaf5f1ab2d
113/2022,19/2022,https://www.haestirettur.is/domar/_domur/?id=44be7532-55fb-4946-9f06-00291cbe7d08
486/2020,42/2021,https://www.haestirettur.is/domar/_domur/?id=df1b22f6-1693-4fc8-a27b-6717294db5c1
383/2021,9/2022,https://www.haestirettur.is/domar/_domur/?id=32e8148b-414f-45d8-bbe7-ffc6c121050e
337/2020,46/2021,https://www.haestirettur.is/domar/_domur/?id=96adf4d5-8267-4be0-8a92-5a180067c8f3
507/2021,49/2021,https://www.haestirettur.is/domar/_domur/?id=5b548e34-2504-4ae4-a15f-6bedec0cdb5b
198/2020,38/2021,https://www.haestirettur.is/domar/_domur/?id=089fe0c2-0e06-4c16-80e4-c9a9d13a077a
228/2020,37/2021,https://www.haestirettur.is/domar/_domur/?id=7f0e97a3-be40-436e-9afc-5b6183579915
29/2020,32/2021,https://www.haestirettur.is/domar/_domur/?id=ab20c55d-243d-4eea-b892-de373484994b
711/2021,6/2022,https://www.haestirettur.is/domar/_domur/?id=e0a944bf-9127-4fc8-9a32-070ff74bae78
677/2021,1/2022,https://www.haestirettur.is/domar/_domur/?id=019cd31c-9527-4fe4-9b28-b5d8789bffa6
466/2020,54/2021,https://www.haestirettur.is/domar/_domur/?id=6b18eacb-b487-4009-bbb0-9a292f151165
702/2021,56/2021,https://www.haestirettur.is/domar/_domur/?id=61d2a71a-91a1-4974-b95a-af59a16bb1aa
528/2019,31/2021,https://www.haestirettur.is/domar/_domur/?id=79291f3a-c802-4c4a-afd2-ca26f6581285
409/2021,44/2021,https://www.haestirettur.is/domar/_domur/?id=7f6ea3c6-f809-4d76-b932-5c54814cc228
689/2019,30/2021,https://www.haestirettur.is/domar/_domur/?id=73389d48-6ea0-415c-b1f5-3de006b1c473
121/2020,25/2021,https://www.haestirettur.is/domar/_domur/?id=938425e2-5ba1-4971-811e-00e298d28203
798/2019,26/2021,https://www.haestirettur.is/domar/_domur/?id=0f3ed0d2-317d-4961-a750-520fa441bf6a
556/2021,48/2021,https://www.haestirettur.is/domar/_domur/?id=f427fba3-7eb2-490b-a4a9-d0d69e30d8b2
19/2019,28/2021,https://www.haestirettur.is/domar/_domur/?id=c9f19586-a8c7-484f-bcba-a0fe35c4ec7c
383/2021,45/2021,https://www.haestirettur.is/domar/_domur/?id=c5f57891-504d-4e4d-b2ad-b21d8995d7ef
268/2019,27/2021,https://www.haestirettur.is/domar/_domur/?id=8b5e441f-c26b-41a4-87eb-19bc1cbf74dd
739/2019,22/2021,https://www.haestirettur.is/domar/_domur/?id=52baa585-7feb-48e7-90e8-2bdc417154d3
724/2019,21/2021,https://www.haestirettur.is/domar/_domur/?id=f25603f2-5c6c-4b58-aed7-69d320ea4c72
371/2019,18/2021,https://www.haestirettur.is/domar/_domur/?id=b497f22f-d579-4b0b-9778-f1a5641845cc
478/2021,40/2021,https://www.haestirettur.is/domar/_domur/?id=cadb3732-8153-4be4-b9b5-3110a422b3ec
322/2019,41/2020,https://www.haestirettur.is/domar/_domur/?id=a34c203a-f779-492b-b40e-651911a32da9
817/2019,17/2021,https://www.haestirettur.is/domar/_domur/?id=e41f2c20-a90e-4dc5-bfb6-8c2d9a142959
752/2019,15/2021,https://www.haestirettur.is/domar/_domur/?id=437f0d39-6abc-429a-ac9e-319503750425
209/2021,36/2021,https://www.haestirettur.is/domar/_domur/?id=7c9f7ad7-0054-41ca-9066-88db5cf56ea2
726/2019,9/2021,https://www.haestirettur.is/domar/_domur/?id=51f464ff-4074-4f41-b0d5-8dd212403ac6
105/2020,29/2021,https://www.haestirettur.is/domar/_domur/?id=c0ddb7a4-594c-432d-9bda-e04e9385d0c8
723/2018,24/2021,https://www.haestirettur.is/domar/_domur/?id=857bc01d-0054-41b3-92e8-39d2b4270f6e
190/2021,23/2021,https://www.haestirettur.is/domar/_domur/?id=2f085533-ef72-4c35-a180-edd56e205278
7/2020,12/2021,https://www.haestirettur.is/domar/_domur/?id=3c367a93-cd22-4373-acf9-5caa4d9cb2c3
356/2020,8/2021,https://www.haestirettur.is/domar/_domur/?id=96e2fc20-aff8-478a-bec0-002bb03dcda5
825/2019,5/2021,https://www.haestirettur.is/domar/_domur/?id=a14fd6b4-433d-4458-925f-d4c1fc1d4700
452/2019,2/2021,https://www.haestirettur.is/domar/_domur/?id=bb384fd6-a9e8-4ad5-bc0d-a7e8de41204a
367/2019,40/2020,https://www.haestirettur.is/domar/_domur/?id=be7b4ed8-56a9-4b84-b134-c98fda60c0ca
125/2020,16/2021,https://www.haestirettur.is/domar/_domur/?id=023dd383-51d2-4ea9-b0e9-b8c8f2a3625a
555/2020,7/2021,https://www.haestirettur.is/domar/_domur/?id=e0fe95e7-b259-4bcf-b475-9b61452385be
496/2019,38/2020,https://www.haestirettur.is/domar/_domur/?id=176c5dbe-9ad3-401a-9d84-d76687598ba6
20/2019,29/2020,https://www.haestirettur.is/domar/_domur/?id=c9021b0e-2cbb-488a-9825-34e4433d8868
6/2020,14/2021,https://www.haestirettur.is/domar/_domur/?id=9c149bd6-556a-4d63-bc14-3fc6e6d93ccc
723/2018,34/2020,https://www.haestirettur.is/domar/_domur/?id=85d46fb5-397f-4cbf-b808-b492262a8572
57/2021,11/2021,https://www.haestirettur.is/default.aspx?pageid=0f2f6428-7b6a-11eb-947c-005056bc0bdb&id=1a4052cf-f083-4a11-b072-2547578b136f
58/2021,10/2021,https://www.haestirettur.is/default.aspx?pageid=0f2f6428-7b6a-11eb-947c-005056bc0bdb&id=7fda3e6c-46a5-4659-836b-087d8af17001
